sample,timestamp,ecg[bpm],spo2,p1[mmHg],resp
138,1776876011050,546.0,576.0,2.58
139,1776876011062,546.0,577.0,2.58
140,1776876011072,545.0,573.0,2.58
141,1776876011083,577.0,574.0,2.58
142,1776876011095,599.0,576.0,2.58
143,1776876011105,567.0,575.0,2.58
144,1776876011116,371.0,569.0,2.58
145,1776876011127,390.0,566.0,2.58
146,1776876011138,487.0,559.0,2.58
147,1776876011149,546.0,529.0,2.58
148,1776876011160,616.0,543.0,2.58
149,1776876011171,621.0,535.0,2.58
150,1776876011182,608.0,530.0,2.58
151,1776876011193,594.0,521.0,2.58
152,1776876011204,577.0,519.0,2.58
153,1776876011215,570.0,495.0,2.58
154,1776876011226,562.0,505.0,2.58
155,1776876011237,554.0,501.0,2.58
156,1776876011248,554.0,486.0,2.58
157,1776876011259,557.0,488.0,2.58
158,1776876011273,552.0,487.0,2.58
159,1776876011281,556.0,481.0,2.58
160,1776876011292,553.0,486.0,2.58
161,1776876011303,553.0,482.0,2.58
162,1776876011314,554.0,479.0,2.58
163,1776876011325,560.0,478.0,2.58
164,1776876011336,555.0,474.0,2.58
165,1776876011347,543.0,470.0,2.58
166,1776876011358,541.0,469.0,2.58
167,1776876011369,531.0,462.0,2.58
168,1776876011380,522.0,463.0,2.58
169,1776876011391,522.0,465.0,2.58
170,1776876011402,522.0,453.0,2.58
171,1776876011413,528.0,466.0,2.58
172,1776876011424,533.0,462.0,2.58
173,1776876011435,535.0,462.0,2.58
174,1776876011446,534.0,466.0,2.58
175,1776876011457,535.0,458.0,2.58
176,1776876011468,541.0,437.0,2.58
177,1776876011479,546.0,455.0,2.58
178,1776876011490,544.0,452.0,2.58
179,1776876011501,539.0,437.0,2.58
180,1776876011512,541.0,443.0,2.58
181,1776876011523,542.0,441.0,2.58
182,1776876011534,541.0,517.0,2.58
183,1776876011546,541.0,450.0,2.58
184,1776876011556,542.0,477.0,2.58
185,1776876011567,540.0,527.0,2.58
186,1776876011578,539.0,570.0,2.58
187,1776876011589,542.0,645.0,2.58
188,1776876011600,541.0,812.0,2.58
189,1776876011611,543.0,750.0,2.58
190,1776876011622,539.0,788.0,2.58
191,1776876011633,543.0,798.0,2.58
192,1776876011645,541.0,795.0,2.58
